,Rbm25,Rnf125,Ptp4a2,Rab8a,Nudc,Ftl1,F8,BC048546,Ttc39c,Mapk1,Pdia6,Echdc1,Slc6a6,Gstm3,Gnb1,Pdha1,Srpr,Ddx3y,Ssr4,Gm26567,H2-Ab1,Cops4,Prdx5,Ulk2,Rxra,Eif2s2,Uhmk1,Ankrd17,9530068E07Rik,Gnai2,Cep85,Clcn3,Cyp1a2,Phyh,Gsta4,Hint2,Hjurp,Abca8b,Rps6,Pdia3,Csad,Bgn,Dock7,Klc4,Cyp2c38,2900026A02Rik,Tmbim1,Fau,Fermt2,Dcn,H2-Eb1,Mfn1,Ugt2b1,Ubl3,Ik,Mup17,Cul4a
1352,1.1147351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6287544,1.1147351,1.1147351,1.6287544,0.0,0.0,1.1147351,0.0,0.0,0.0,0.0,0.0,1.1147351,1.1147351,1.1147351,1.9665922,0.0,0.0,0.0,1.1147351,1.1147351,0.0,0.0,1.1147351,0.0,0.0,1.9665922,0.0,0.0,0.0,0.0,1.1147351,1.1147351,0.0,1.6287544,1.1147351,1.6287544,0.0,0.0,2.2186644,0.0,1.1147351,2.5872047,0.0
1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.016479,0.0,0.0,0.0,1.6754541,0.0,0.0,1.153924,1.153924,0.0,0.0,0.0,0.0,1.153924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6754541,2.270314,0.0,1.6754541,0.0,0.0,0.0,0.0,2.016479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.016479,0.0,0.0,2.6407459,0.0
1354,0.0,0.0,0.0,0.0,0.0,1.2841642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2841642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8282996,2.1787148,0.0,0.0,2.437692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8282996,0.0
1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2058896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2058896,0.0,0.0,0.0,0.0,1.2058896,0.0,0.0,0.0,0.0,0.0,2.8552108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2058896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2058896,0.0,0.0,0.0,1.7368556,0.0
1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1271577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2423261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1271577,3.1429856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2423261,0.0,0.0,1.7795725,1.2423261,0.0,2.5891395,0.0
1357,0.0,1.2817144,2.6400607,0.0,0.0,0.0,0.0,1.2817144,0.0,0.0,0.0,0.0,0.0,1.2817144,0.0,0.0,0.0,0.0,0.0,1.2817144,2.4345992,0.0,0.0,1.2817144,0.0,0.0,0.0,0.0,1.2817144,0.0,0.0,0.0,2.4345992,3.4730134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2817144,0.0,1.2817144,0.0,1.2817144,2.1757095,0.0,0.0,2.4345992,0.0
1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1988854,0.0,0.0,0.0,0.0,0.0,0.0,1.3006421,0.0,0.0,0.0,1.3006421,0.0,0.0,0.0,1.3006421,0.0,0.0,0.0,0.0,0.0,1.3006421,0.0,0.0,2.1988854,2.1988854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3006421,0.0,0.0,0.0,1.3006421,0.0,0.0,1.8474003,0.0,0.0,3.2206695,0.0
1359,0.0,0.0,1.8050063,2.6173978,0.0,1.2641281,0.0,0.0,0.0,0.0,1.8050063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2641281,0.0,1.2641281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7874792,0.0,1.2641281,0.0,0.0,0.0,0.0,0.0,1.2641281,0.0,0.0,1.2641281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4123378,0.0,0.0,3.273366,0.0
1360,0.0,0.0,0.0,0.0,0.0,1.1644311,0.0,0.0,0.0,0.0,1.6879162,1.6879162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1644311,1.1644311,0.0,1.6879162,0.0,0.0,0.0,1.1644311,1.1644311,0.0,0.0,0.0,2.2840543,0.0,0.0,0.0,0.0,0.0,1.1644311,0.0,1.1644311,0.0,1.1644311,0.0,0.0,0.0,1.1644311,0.0,0.0,0.0,0.0,1.1644311,0.0,0.0,2.2840543,0.0
1361,0.0,0.0,1.2096728,0.0,1.2096728,1.7413036,2.3427238,0.0,1.2096728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2096728,0.0,1.2096728,0.0,0.0,0.0,1.7413036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2096728,1.2096728,0.0,0.0,0.0,0.0,0.0,1.2096728,0.0,0.0,0.0,0.0,1.2096728,0.0,1.2096728,0.0,0.0,1.2096728,0.0,0.0,2.7156432,0.0,1.2096728,2.3427238,0.0
1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4065766,2.1484933,0.0,0.0,0.0,0.0,0.0,1.7997203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7997203,0.0,1.7997203,0.0,0.0,2.4065766,0.0
1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7974067,0.0,0.0,0.0,0.0,1.7974067,0.0,0.0,0.0,1.7974067,0.0,1.7974067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7974067,1.2576054,0.0,0.0,0.0,0.0,1.7974067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7974067,0.0,0.0,2.6089625,0.0,0.0,2.7789397,0.0
1364,0.0,0.0,0.0,0.0,0.0,1.2376149,0.0,0.0,0.0,0.0,1.2376149,0.0,0.0,0.0,1.2376149,0.0,0.0,1.2376149,0.0,0.0,1.2376149,0.0,1.7740643,0.0,0.0,1.2376149,0.0,0.0,1.2376149,0.0,1.2376149,0.0,1.2376149,2.1213202,0.0,0.0,0.0,0.0,0.0,1.7740643,0.0,0.0,0.0,0.0,1.2376149,0.0,0.0,0.0,0.0,1.2376149,0.0,0.0,1.2376149,0.0,0.0,1.7740643,0.0
1365,0.0,0.0,0.0,1.8193679,0.0,0.0,0.0,1.2764738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8193679,1.8193679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8193679,2.6333194,0.0,1.8193679,0.0,1.2764738,0.0,0.0,0.0,0.0,1.2764738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2764738,0.0,0.0,0.0,2.169275,0.0
1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2215213,0.0,1.2215213,0.0,0.0,1.2215213,1.2215213,0.0,0.0,0.0,2.1013293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2215213,1.2215213,0.0,1.2215213,1.2215213,2.5620005,1.2215213,0.0,0.0,0.0,0.0,0.0,0.0,1.2215213,1.7552146,0.0,1.2215213,0.0,0.0,0.0,0.0,1.2215213,0.0,0.0,1.2215213,0.0,0.0,2.5620005,0.0
1367,0.0,0.0,1.1371105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1371105,0.0,0.0,0.0,0.0,1.1371105,0.0,0.0,0.0,0.0,0.0,1.1371105,1.1371105,0.0,1.995141,1.1371105,0.0,0.0,0.0,0.0,0.0,0.0,1.1371105,1.6554611,0.0,1.1371105,0.0,0.0,0.0,1.1371105,1.1371105,0.0,0.0,0.0,0.0,1.1371105,1.1371105,0.0,0.0,1.1371105,1.1371105,0.0,1.6554611,1.6554611,0.0,2.248233,0.0
1368,0.0,0.0,0.0,0.0,0.0,2.1873305,0.0,0.0,0.0,0.0,2.1873305,0.0,0.0,0.0,1.2911952,0.0,0.0,0.0,1.8364558,1.2911952,0.0,0.0,0.0,0.0,2.1873305,0.0,1.2911952,0.0,0.0,0.0,0.0,0.0,1.2911952,2.9683566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2911952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4465575,0.0
1369,0.0,0.0,1.8217535,0.0,0.0,2.9517498,0.0,0.0,0.0,1.8217535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1717968,3.2926261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2785268,0.0,0.0,2.6359615,0.0
1370,0.0,0.0,1.2796497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8230579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2796497,0.0,1.2796497,0.0,0.0,0.0,0.0,2.8077314,2.1731756,0.0,0.0,0.0,1.2796497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.431991,0.0,0.0,1.2796497,0.0,0.0,1.8230579,0.0
1371,0.0,0.0,0.0,0.0,1.727663,0.0,0.0,0.0,0.0,0.0,0.0,1.1980785,0.0,0.0,0.0,0.0,0.0,0.0,1.1980785,1.1980785,1.727663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727663,2.3277628,0.0,0.0,0.0,0.0,1.1980785,0.0,0.0,0.0,0.0,0.0,1.1980785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727663,0.0,0.0,1.1980785,0.0
1372,0.0,0.0,0.0,0.0,0.0,1.1731453,0.0,1.1731453,0.0,0.0,1.1731453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6982334,1.1731453,0.0,1.1731453,0.0,0.0,0.0,0.0,0.0,0.0,2.0407565,2.4982107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1731453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4982107,0.0,0.0,2.0407565,0.0
1373,1.2439055,0.0,0.0,0.0,1.2439055,1.7814181,0.0,0.0,0.0,2.3866084,1.2439055,0.0,1.2439055,1.2439055,0.0,0.0,0.0,0.0,1.2439055,0.0,0.0,0.0,2.1291132,0.0,0.0,0.0,0.0,1.2439055,0.0,0.0,1.2439055,0.0,2.1291132,1.7814181,0.0,0.0,0.0,1.2439055,0.0,0.0,0.0,1.2439055,0.0,0.0,0.0,0.0,1.2439055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5911927,0.0
1374,0.0,0.0,0.0,0.0,0.0,1.2805873,0.0,0.0,0.0,0.0,2.1743264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2805873,0.0,0.0,0.0,1.2805873,0.0,0.0,0.0,0.0,2.9544554,2.8089519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4331756,0.0,0.0,2.4331756,0.0
1375,0.0,0.0,0.0,0.0,0.0,1.1756177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1756177,1.1756177,1.1756177,0.0,0.0,0.0,0.0,0.0,0.0,2.0438702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7011575,2.5014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7011575,1.1756177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7011575,0.0,0.0,2.5014946,0.0
1376,0.0,0.0,1.126293,0.0,0.0,1.6425638,0.0,0.0,1.126293,0.0,1.6425638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126293,1.126293,2.2339644,0.0,0.0,1.126293,1.126293,1.6425638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6425638,1.126293,0.0,2.4354546,0.0,0.0,2.2339644,0.0
1377,0.0,2.190145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934943,1.2934943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8391209,1.2934943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449453,0.0
1378,0.0,0.0,0.0,0.0,0.0,1.8779626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8779626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.327097,2.869063,0.0,0.0,0.0,0.0,1.8779626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8779626,0.0,0.0,1.327097,1.8779626,0.0,3.1424553,0.0
1379,1.6573483,0.0,0.0,0.0,0.0,1.1386954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2503195,0.0,1.6573483,0.0,1.1386954,0.0,0.0,1.1386954,0.0,0.0,0.0,1.1386954,1.6573483,3.101304,0.0,0.0,0.0,1.6573483,0.0,1.1386954,0.0,1.1386954,1.1386954,0.0,0.0,0.0,1.6573483,0.0,1.1386954,1.1386954,0.0,1.1386954,0.0,0.0,1.1386954,1.6573483,0.0
1380,1.117081,1.117081,0.0,0.0,0.0,1.117081,0.0,0.0,1.9695936,1.117081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117081,1.6315598,0.0,0.0,0.0,1.117081,0.0,1.117081,0.0,1.6315598,0.0,0.0,0.0,0.0,1.117081,1.6315598,2.4229963,0.0,1.117081,0.0,0.0,0.0,1.117081,0.0,0.0,0.0,0.0,1.117081,1.117081,0.0,1.117081,0.0,1.117081,0.0,0.0,1.117081,0.0,0.0,2.2217746,0.0
1381,0.0,0.0,1.0934392,0.0,0.0,0.0,0.0,0.0,1.0934392,0.0,0.0,1.0934392,0.0,0.0,1.0934392,1.0934392,0.0,0.0,0.0,0.0,1.0934392,0.0,0.0,0.0,0.0,0.0,0.0,1.0934392,0.0,0.0,0.0,0.0,1.603227,1.603227,0.0,1.0934392,0.0,1.0934392,1.0934392,1.0934392,0.0,0.0,0.0,0.0,0.0,1.0934392,0.0,0.0,0.0,0.0,0.0,0.0,1.939254,0.0,0.0,2.5577796,1.0934392
1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2303656,0.0,1.7655799,0.0,0.0,0.0,0.0,1.2303656,0.0,0.0,2.1123252,1.7655799,1.2303656,0.0,1.2303656,0.0,0.0,0.0,1.2303656,0.0,0.0,0.0,0.0,1.2303656,2.1123252,3.0145464,1.7655799,0.0,0.0,0.0,0.0,1.7655799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1123252,1.2303656,0.0,1.7655799,0.0
1383,0.0,0.0,0.0,1.2416255,1.2416255,1.2416255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2416255,0.0,0.0,0.0,2.9029944,0.0,0.0,0.0,0.0,1.2416255,1.2416255,0.0,0.0,0.0,1.2416255,0.0,0.0,0.0,0.0,0.0,1.2416255,0.0,0.0,0.0,0.0,0.0,2.12629,0.0
1384,0.0,0.0,0.0,0.0,0.0,1.1118522,0.0,1.1118522,0.0,1.1118522,0.0,0.0,0.0,0.0,0.0,1.1118522,0.0,1.1118522,1.1118522,0.0,0.0,0.0,1.1118522,0.0,0.0,1.6253048,0.0,0.0,1.6253048,0.0,1.1118522,1.1118522,1.6253048,1.6253048,0.0,1.1118522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6253048,0.0,0.0,0.0,0.0,0.0,0.0,2.214839,0.0,0.0,2.4159064,0.0
1385,0.0,0.0,0.0,0.0,0.0,1.6248134,0.0,0.0,1.1114416,0.0,1.6248134,1.1114416,0.0,0.0,1.1114416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1114416,0.0,0.0,0.0,0.0,0.0,0.0,1.1114416,1.1114416,1.1114416,1.1114416,1.6248134,0.0,1.1114416,0.0,0.0,0.0,1.962375,0.0,0.0,0.0,1.962375,0.0,0.0,0.0,0.0,0.0,1.1114416,0.0,1.1114416,1.962375,0.0,0.0,2.5826695,0.0
1386,0.0,0.0,0.0,0.0,0.0,1.112126,0.0,1.112126,1.9632516,0.0,1.112126,0.0,0.0,1.112126,0.0,0.0,1.6256325,0.0,0.0,0.0,1.112126,0.0,1.112126,0.0,0.0,0.0,0.0,1.112126,0.0,0.0,0.0,0.0,0.0,2.4162781,1.112126,0.0,0.0,0.0,0.0,1.112126,1.112126,0.0,0.0,1.112126,0.0,0.0,0.0,0.0,0.0,1.112126,0.0,0.0,0.0,1.112126,0.0,1.112126,0.0
1387,0.0,0.0,0.0,1.0805442,0.0,1.5877167,0.0,0.0,1.0805442,0.0,0.0,1.0805442,0.0,0.0,1.0805442,1.0805442,1.0805442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0805442,0.0,0.0,0.0,0.0,1.0805442,1.0805442,0.0,1.9226192,1.9226192,1.0805442,0.0,1.0805442,1.0805442,1.0805442,0.0,1.0805442,1.0805442,0.0,0.0,0.0,0.0,1.0805442,1.0805442,0.0,0.0,0.0,0.0,1.0805442,1.0805442,1.0805442,1.5877167,0.0
1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810587,0.0,0.0,1.0810587,1.0810587,0.0,0.0,1.5883365,0.0,0.0,0.0,0.0,0.0,1.0810587,0.0,0.0,0.0,1.5883365,2.1737506,0.0,1.0810587,0.0,1.5883365,0.0,1.5883365,0.0,0.0,1.0810587,0.0,0.0,1.0810587,1.0810587,0.0,0.0,0.0,0.0,0.0,1.0810587,1.0810587,0.0,2.1737506,0.0
1389,1.1074905,0.0,0.0,0.0,0.0,1.1074905,1.1074905,0.0,0.0,0.0,1.9573106,0.0,0.0,0.0,0.0,1.1074905,0.0,0.0,0.0,0.0,1.9573106,0.0,1.9573106,0.0,0.0,0.0,1.1074905,1.1074905,1.9573106,0.0,0.0,1.1074905,1.1074905,2.2090447,0.0,0.0,0.0,0.0,0.0,1.1074905,1.1074905,0.0,0.0,1.1074905,0.0,0.0,0.0,1.1074905,1.1074905,1.1074905,0.0,0.0,1.6200824,0.0,1.1074905,2.4099824,0.0
1390,0.0,0.0,0.0,0.0,0.0,1.2567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2567055,0.0,0.0,0.0,1.2567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2567055,0.0,0.0,0.0,2.1449342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2567055,0.0,0.0,1.7963576,0.0,0.0,2.77776,0.0
1391,0.0,0.0,1.2338057,0.0,0.0,1.7696074,0.0,0.0,1.2338057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7696074,0.0,0.0,1.2338057,0.0,1.2338057,0.0,0.0,0.0,0.0,0.0,1.2338057,0.0,0.0,2.5780458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2338057,1.2338057,0.0,2.373705,1.7696074,0.0,1.7696074,0.0
1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9984417,0.0,1.6585519,1.1397064,0.0,1.1397064,0.0,0.0,0.0,0.0,0.0,1.1397064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1397064,0.0,0.0,1.1397064,1.1397064,0.0,0.0,0.0,0.0,0.0,1.6585519,0.0,1.1397064,0.0,1.1397064,0.0,0.0,0.0,0.0,0.0,1.6585519,1.9984417,0.0,0.0,1.1397064,0.0,1.6585519,0.0
1393,0.0,0.0,0.0,1.1255891,1.1255891,1.6417239,0.0,0.0,1.1255891,1.1255891,1.6417239,0.0,1.1255891,0.0,0.0,0.0,0.0,0.0,1.6417239,1.1255891,0.0,0.0,1.1255891,0.0,0.0,1.6417239,0.0,0.0,0.0,0.0,0.0,0.0,2.602111,1.9804629,1.1255891,0.0,1.1255891,0.0,0.0,1.1255891,1.6417239,0.0,0.0,0.0,0.0,0.0,0.0,1.1255891,0.0,1.1255891,0.0,0.0,1.6417239,0.0,0.0,1.6417239,0.0
1394,0.0,0.0,0.0,0.0,0.0,1.2080247,0.0,0.0,1.2080247,0.0,0.0,1.2080247,1.2080247,0.0,0.0,0.0,1.7393663,0.0,0.0,0.0,0.0,0.0,1.7393663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7393663,2.544302,0.0,0.0,0.0,0.0,1.2080247,2.084504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2080247,0.0,0.0,2.084504,0.0,0.0,2.3406,0.0
1395,0.0,0.0,0.0,1.1114416,0.0,1.1114416,0.0,1.1114416,1.6248134,0.0,1.962375,0.0,0.0,0.0,0.0,1.1114416,0.0,1.1114416,0.0,0.0,0.0,1.1114416,1.1114416,0.0,0.0,0.0,0.0,0.0,0.0,1.6248134,0.0,0.0,1.6248134,1.6248134,0.0,0.0,0.0,1.1114416,0.0,0.0,0.0,0.0,0.0,1.1114416,0.0,0.0,0.0,0.0,0.0,1.1114416,0.0,0.0,0.0,0.0,0.0,2.214294,0.0
1396,0.0,0.0,0.0,0.0,0.0,1.2245666,0.0,0.0,1.2245666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7587854,0.0,1.2245666,0.0,0.0,0.0,1.2245666,0.0,0.0,0.0,0.0,1.2245666,0.0,0.0,0.0,2.5659838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2245666,1.2245666,0.0,0.0,0.0,0.0,2.105118,1.2245666,0.0,2.105118,0.0
1397,0.0,0.0,0.0,0.0,0.0,1.6551185,0.0,0.0,1.1368229,0.0,2.4496465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1368229,0.0,0.0,0.0,0.0,0.0,0.0,1.1368229,2.2478545,0.0,1.6551185,0.0,0.0,1.1368229,0.0,0.0,1.9947752,0.0,0.0,0.0,0.0,0.0,2.2478545,1.6551185,0.0,0.0,0.0,1.1368229,0.0,0.0,2.4496465,0.0
1398,0.0,0.0,0.0,0.0,0.0,1.6606205,0.0,0.0,1.1414442,0.0,0.0,1.1414442,0.0,2.0006502,1.1414442,0.0,0.0,0.0,1.6606205,0.0,1.1414442,0.0,0.0,0.0,0.0,1.1414442,0.0,0.0,0.0,0.0,0.0,0.0,1.1414442,2.767514,0.0,0.0,1.1414442,0.0,0.0,0.0,1.1414442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6606205,0.0,0.0,2.2539356,0.0
1399,0.0,0.0,1.0971477,0.0,0.0,1.0971477,0.0,1.0971477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0971477,0.0,1.9440268,1.0971477,1.0971477,0.0,0.0,0.0,1.0971477,0.0,0.0,0.0,0.0,0.0,1.6076802,0.0,1.0971477,1.0971477,0.0,0.0,0.0,0.0,0.0,1.6076802,0.0,1.0971477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9440268,0.0,0.0,1.0971477,1.0971477,0.0,2.562921,1.0971477
1400,0.0,1.6132891,0.0,0.0,0.0,1.6132891,0.0,0.0,0.0,0.0,1.1018226,0.0,1.1018226,1.1018226,0.0,0.0,0.0,1.1018226,0.0,0.0,1.1018226,0.0,1.1018226,0.0,0.0,0.0,0.0,0.0,0.0,1.6132891,1.1018226,1.1018226,1.9500358,1.6132891,0.0,0.0,0.0,0.0,1.1018226,1.1018226,0.0,0.0,0.0,0.0,0.0,0.0,1.1018226,0.0,0.0,1.1018226,0.0,0.0,0.0,0.0,0.0,2.2015028,0.0
1401,0.0,1.1299679,0.0,1.1299679,0.0,1.6469485,0.0,0.0,0.0,0.0,1.6469485,0.0,0.0,0.0,0.0,1.1299679,0.0,0.0,1.1299679,0.0,1.1299679,0.0,1.1299679,1.1299679,1.9860469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1299679,0.0,1.1299679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1299679,1.1299679,0.0,0.0,0.0,0.0,0.0,1.6469485,0.0,0.0,1.9860469,0.0,1.1299679,2.4404135,1.6469485
1402,1.0934392,1.0934392,0.0,0.0,0.0,2.3908343,1.0934392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939254,0.0,0.0,1.0934392,0.0,1.0934392,0.0,0.0,1.0934392,0.0,0.0,0.0,0.0,0.0,1.0934392,1.603227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934392,1.603227,0.0,0.0,1.603227,0.0
1403,0.0,0.0,0.0,0.0,1.1455221,1.6654712,1.1455221,0.0,0.0,0.0,1.6654712,1.1455221,1.6654712,0.0,0.0,0.0,1.1455221,0.0,1.1455221,0.0,0.0,1.1455221,2.0058281,0.0,0.0,0.0,0.0,0.0,2.0058281,0.0,1.1455221,0.0,2.2592943,2.2592943,0.0,0.0,0.0,0.0,0.0,2.0058281,1.1455221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1455221,0.0,1.6654712,0.0
1404,0.0,0.0,1.659413,0.0,0.0,1.659413,1.1404297,1.1404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0033536,0.0,1.659413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.659413,0.0,0.0,0.0,0.0,0.0,1.1404297,0.0,0.0,1.659413,1.659413,0.0,2.2526014,0.0
